11238016,0.0
11300516,0.0
11224341,9.0
11224139,2.3
10844212,10.0
11237975,0.0
11238062,0.0
10830311,10.0
10752061,5.4
10430788,1.4
11238211,0.0
10752130,0.4
10300661,0.0
11237961,1.4
11238020,8.7
11238152,9.9
10751831,0.0
11238274,1.4
11224150,9.9
11238037,3.5
11238083,4.9
11224362,0.0
11224438,0.0
11225001,9.3
1010101,0.0
9298764,9.9
11276983,0.0
9796975,0.0
10728247,3.6
11221626,6.6
11238058,5.3
10390245,9.6
10818394,1.8
11238228,7.4
11224164,0.0
8124830,0.0
10739819,9.3
11224230,9.9
11238357,1.9
11238090,3.6
10882511,8.2
10751845,3.9
10751995,9.9
11224682,6.0
8603403,0.0
11224911,0.0
10751949,5.1
11322768,4.3
11224143,0.0
11224640,0.0
11237933,0.0
11238041,0.0
11373199,5.4
11221414,1.8
11224852,0.0
11224737,6.3
1744332,0.0
11322772,4.6
10751974,6.0
11224866,2.4
11224272,8.7
10789301,0.0
9797444,0.7
10789295,3.8
10693980,0.0
11367491,3.4
