11238016,0.0
11300516,10.0
11224341,0.0
11224139,10.0
10844212,8.89
11237975,10.0
11238062,10.0
10830311,10.0
10752061,10.0
10430788,10.0
11238211,0.0
10752130,10.0
10300661,0.0
11237961,0.0
11238020,10.0
11238152,10.0
10751831,8.89
11238274,0.0
11224150,10.0
11238037,10.0
11238083,0.0
11224362,0.0
11224438,0.0
11225001,5.56
1010101,0.0
9298764,10.0
11276983,0.0
9796975,0.0
10728247,0.0
11221626,10.0
11238058,10.0
10390245,7.78
10818394,10.0
11238228,10.0
11224164,0.0
8124830,10.0
10739819,10.0
11224230,0.0
11238357,10.0
11238090,10.0
10882511,6.11
10751845,10.0
10751995,10.0
11224682,10.0
8603403,10.0
11224911,0.0
10751949,10.0
11322768,10.0
11224143,0.0
11224640,0.0
11237933,0.0
11238041,10.0
11373199,5.56
11221414,0.0
11224852,0.0
11224737,10.0
1744332,5.56
11322772,8.33
10751974,0.0
11224866,10.0
11224272,6.67
10789301,0.0
9797444,0.0
10789295,10.0
10693980,10.0
11367491,10.0
